Product ID,Category,Sub-Category,Product Name
FUR-CH-4407,Furniture,Chairs,Global Ergonomic Managers Chair
OFF-AP-4970,Office Supplies,Appliances,"KitchenAid Toaster, Silver"
OFF-FA-2961,Office Supplies,Fasteners,"Accos Thumb Tacks, Bulk Pack"
OFF-PA-6435,Office Supplies,Paper,Xerox 1886
FUR-FU-3157,Furniture,Furnishings,Artistic Insta-Plaque
OFF-BI-4335,Office Supplies,Binders,GBC Binding covers
OFF-AR-5285,Office Supplies,Art,Newell 309
TEC-CO-4791,Technology,Copiers,"HP Wireless Fax, High-Speed"
OFF-ST-5242,Office Supplies,Storage,Mobile Personal File Cube
TEC-PH-5823,Technology,Phones,Samsung Galaxy S4 Mini
OFF-AR-5326,Office Supplies,Art,Newell 346
FUR-BO-5531,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak
TEC-PH-3794,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone
FUR-FU-6225,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"
OFF-PA-6591,Office Supplies,Paper,Xerox 227
FUR-TA-3356,Furniture,Tables,"Barricks Wood Table, Adjustable Height"
OFF-BI-6366,Office Supplies,Binders,Wilson Jones “Snapin Scratch Pad Binder Tool for Ring Binders
OFF-AR-5315,Office Supplies,Art,Newell 336
FUR-BO-5947,Furniture,Bookcases,Sauder Camden County Collection Library
OFF-AR-5653,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack"
OFF-PA-6461,Office Supplies,Paper,Xerox 191
OFF-PA-6440,Office Supplies,Paper,Xerox 1890
OFF-LA-3192,Office Supplies,Labels,Avery 474
OFF-SU-2999,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors
OFF-PA-6568,Office Supplies,Paper,Xerox 206
TEC-MA-5500,Technology,Machines,"Okidata Card Printer, Wireless"
TEC-PH-3406,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia"
FUR-FU-5417,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames
OFF-SU-4323,Office Supplies,Supplies,Fiskars Softgrip Scissors
OFF-LA-3233,Office Supplies,Labels,Avery 511
FUR-TA-5057,Furniture,Tables,"Lesro Conference Table, Adjustable Height"
TEC-MA-5083,Technology,Machines,Lexmark S315 Color Inkjet Printer
OFF-BI-3961,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder
TEC-MA-6144,Technology,Machines,"StarTech Phone, Red"
OFF-ST-6157,Office Supplies,Storage,Sterilite Officeware Hinged File Box
FUR-TA-5058,Furniture,Tables,"Lesro Conference Table, Fully Assembled"
TEC-AC-5105,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard
OFF-PA-6459,Office Supplies,Paper,Xerox 1908
FUR-FU-6298,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp
OFF-BI-4353,Office Supplies,Binders,GBC Plasticlear Binding Covers
FUR-FU-4763,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock"
TEC-AC-4940,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige
TEC-MA-6151,Technology,Machines,"StarTech Receipt Printer, Durable"
OFF-BI-4379,Office Supplies,Binders,GBC Wire Binding Strips
FUR-TA-3117,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories
TEC-CO-6011,Technology,Copiers,"Sharp Wireless Fax, High-Speed"
FUR-TA-3765,Furniture,Tables,"Chromcraft Conference Table, Rectangular"
OFF-AR-5166,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter
OFF-ST-3360,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray"
TEC-AC-5148,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired
FUR-FU-3945,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories
OFF-LA-3225,Office Supplies,Labels,Avery 503
OFF-PA-6570,Office Supplies,Paper,Xerox 208
OFF-AR-3524,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener
TEC-CO-4583,Technology,Copiers,Hewlett Packard 310 Color Digital Copier
OFF-PA-4782,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright)
OFF-BI-4567,Office Supplies,Binders,Heavy-Duty E-Z-D Binders
OFF-PA-6467,Office Supplies,Paper,Xerox 1915
FUR-TA-5062,Furniture,Tables,"Lesro Round Table, Adjustable Height"
FUR-TA-3415,Furniture,Tables,"Bevis Coffee Table, Rectangular"
TEC-PH-3123,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger
FUR-BO-5685,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
FUR-FU-4764,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock
OFF-SU-4115,Office Supplies,Supplies,"Elite 5"" Scissors"
OFF-PA-5675,Office Supplies,Paper,Rediform S.O.S. Phone Message Books
OFF-AR-5301,Office Supplies,Art,Newell 323
TEC-AC-4936,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse
OFF-BI-5669,Office Supplies,Binders,Recycled Premium Regency Composition Covers
OFF-PA-6483,Office Supplies,Paper,Xerox 193
OFF-LA-3232,Office Supplies,Labels,Avery 510
OFF-EN-3512,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13"
OFF-EN-2854,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes
TEC-PH-3162,Technology,Phones,AT&T 1080 Phone
FUR-CH-4641,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs
OFF-BI-4374,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine
OFF-BI-5714,Office Supplies,Binders,Round Ring Binders
TEC-AC-5234,Technology,Accessories,Microsoft Arc Touch Mouse
OFF-PA-6555,Office Supplies,Paper,Xerox 1996
OFF-AP-4606,Office Supplies,Appliances,Holmes HEPA Air Purifier
OFF-SU-2973,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles
TEC-PH-5255,Technology,Phones,Motorola HK250 Universal Bluetooth Headset
TEC-MA-5004,Technology,Machines,"Konica Card Printer, White"
TEC-AC-5235,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000
OFF-PA-6501,Office Supplies,Paper,Xerox 1946
FUR-BO-5960,Furniture,Bookcases,"Sauder Floating Shelf Set, Mobile"
FUR-BO-3632,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled"
FUR-TA-5053,Furniture,Tables,"Lesro Coffee Table, with Bottom Storage"
TEC-PH-4972,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7
TEC-AC-5601,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset
OFF-BI-3309,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages
OFF-AP-6318,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection
TEC-AC-6343,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack"
OFF-BI-3307,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs
TEC-PH-5535,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4
OFF-AP-5938,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"
FUR-TA-4692,Furniture,Tables,"Hon Round Table, with Bottom Storage"
FUR-FU-5420,Furniture,Furnishings,Nu-Dell Oak Frame
FUR-TA-3439,Furniture,Tables,"Bevis Wood Table, Adjustable Height"
OFF-PA-6516,Office Supplies,Paper,Xerox 196
TEC-PH-6017,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black"
TEC-PH-3825,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone
TEC-PH-5563,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone
OFF-PA-6466,Office Supplies,Paper,Xerox 1914
OFF-LA-3228,Office Supplies,Labels,Avery 507
FUR-FU-5164,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers
TEC-MA-6130,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer
FUR-FU-4091,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black"
OFF-AR-3963,Office Supplies,Art,Design Ebony Sketching Pencil
OFF-FA-3586,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box"
TEC-PH-2879,Technology,Phones,Aastra 6757i CT Wireless VoIP phone
FUR-CH-4672,Furniture,Chairs,Hon Olson Stacker Chairs
OFF-AP-4216,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless"
TEC-AC-5113,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard
FUR-FU-3847,Furniture,Furnishings,Contemporary Wood/Metal Frame
OFF-EN-2850,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box"
FUR-TA-4707,Furniture,Tables,"Hon Training Table, Rectangular"
OFF-ST-4516,Office Supplies,Storage,Hanging Personal Folder File
OFF-AP-3362,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'"
TEC-MA-3700,Technology,Machines,Canon PC170 Desktop Personal Copier
OFF-ST-4281,Office Supplies,Storage,Fellowes Recycled Storage Drawers
OFF-FA-5717,Office Supplies,Fasteners,Rubber Band Ball
OFF-PA-5155,Office Supplies,Paper,Loose Memo Sheets
TEC-MA-6633,Technology,Machines,Zebra ZM400 Thermal Label Printer
OFF-FA-3081,Office Supplies,Fasteners,Alliance Rubber Bands
OFF-BI-3473,Office Supplies,Binders,Binder Posts
TEC-AC-5151,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)
TEC-AC-3086,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse
OFF-ST-3018,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers"
TEC-AC-5121,Technology,Accessories,"Logitech Memory Card, Bluetooth"
OFF-ST-5628,Office Supplies,Storage,Portfile Personal File Boxes
OFF-PA-6462,Office Supplies,Paper,Xerox 1910
OFF-PA-3508,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7"""
TEC-AC-5232,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse
OFF-AP-4715,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room
OFF-ST-4612,Office Supplies,Storage,Home/Office Personal File Carts
OFF-BI-3731,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets
FUR-TA-3756,Furniture,Tables,"Chromcraft Coffee Table, Fully Assembled"
TEC-PH-4893,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset
TEC-AC-5098,Technology,Accessories,Logitech diNovo Edge Keyboard
OFF-AP-4222,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red"
OFF-ST-3746,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black
TEC-MA-5278,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System
FUR-FU-6328,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer
TEC-PH-4388,Technology,Phones,Gear Head AU3700S Headset
FUR-BO-5944,Furniture,Bookcases,Sauder Barrister Bookcases
TEC-AC-4869,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp
TEC-MA-5681,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers
OFF-AR-3852,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack"
OFF-AP-4254,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip
TEC-AC-5859,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive
OFF-PA-6490,Office Supplies,Paper,Xerox 1936
OFF-AR-5907,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count"
OFF-PA-6498,Office Supplies,Paper,Xerox 1943
OFF-ST-4244,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
OFF-AR-5329,Office Supplies,Art,Newell 349
TEC-AC-5120,Technology,Accessories,Logitech Media Keyboard K200
TEC-PH-5087,Technology,Phones,LG Exalt
TEC-PH-3131,Technology,Phones,Apple EarPods with Remote and Mic
TEC-AC-5589,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard"
OFF-AP-4611,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter"
FUR-FU-6240,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49"""
OFF-ST-5239,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl"
FUR-FU-5161,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base
OFF-EN-6324,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray"
TEC-PH-3180,Technology,Phones,Avaya 4621SW VoIP phone
TEC-PH-5245,Technology,Phones,Motorla HX550 Universal Bluetooth Headset
OFF-PA-6569,Office Supplies,Paper,Xerox 207
OFF-AR-5283,Office Supplies,Art,Newell 307
OFF-BI-4369,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System
TEC-MA-5081,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server
OFF-PA-6489,Office Supplies,Paper,Xerox 1935
TEC-PH-4901,Technology,Phones,Jensen SMPS-640 - speaker phone
OFF-PA-6560,Office Supplies,Paper,Xerox 20
OFF-PA-6581,Office Supplies,Paper,Xerox 218
OFF-PA-6563,Office Supplies,Paper,Xerox 201
OFF-PA-3008,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16in x 11in"
TEC-AC-5177,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack
OFF-PA-6486,Office Supplies,Paper,Xerox 1932
OFF-PA-3304,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards
FUR-BO-3649,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish"
OFF-AR-5304,Office Supplies,Art,Newell 326
OFF-PA-6484,Office Supplies,Paper,Xerox 1930
OFF-AP-4240,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection
TEC-AC-5231,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse
FUR-TA-3622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish"
OFF-BI-4835,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers
FUR-FU-5172,Furniture,Furnishings,"Master Caster Door Stop, Gray"
OFF-AP-2868,Office Supplies,Appliances,3M Office Air Cleaner
TEC-MA-3854,Technology,Machines,Cubify CubeX 3D Printer Double Head Print
TEC-PH-3804,Technology,Phones,Cisco Small Business SPA 502G VoIP phone
FUR-CH-4709,Furniture,Chairs,Hon Valutask Swivel Chairs
OFF-AP-4967,Office Supplies,Appliances,"KitchenAid Stove, White"
FUR-TA-3757,Furniture,Tables,"Chromcraft Coffee Table, Rectangular"
TEC-PH-3121,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5
OFF-EN-5667,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13"
OFF-AR-6104,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners
FUR-BO-5743,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases
FUR-TA-3339,Furniture,Tables,"Barricks Coffee Table, with Bottom Storage"
FUR-CH-5425,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
OFF-LA-3217,Office Supplies,Labels,Avery 497
OFF-PA-6506,Office Supplies,Paper,Xerox 1950
TEC-PH-3809,Technology,Phones,Cisco SPA 502G IP Phone
OFF-EN-2853,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes"
FUR-BO-5523,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases
FUR-FU-4232,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement"
OFF-ST-6265,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost"
FUR-TA-4691,Furniture,Tables,"Hon Round Table, Rectangular"
TEC-AC-5149,Technology,Accessories,Logitech MX Performance Wireless Mouse
OFF-AR-5316,Office Supplies,Art,Newell 337
TEC-PH-3181,Technology,Phones,Avaya 5410 Digital phone
TEC-AC-5108,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning
TEC-PH-3881,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset
FUR-FU-4112,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base
TEC-AC-4875,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive
FUR-TA-3358,Furniture,Tables,"Barricks Wood Table, Rectangular"
OFF-AR-2873,Office Supplies,Art,4009 Highlighters
OFF-PA-6221,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6"""
OFF-AR-3975,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2"
TEC-PH-5343,Technology,Phones,Nokia Lumia 1020
FUR-TA-3559,Furniture,Tables,Bretford “Just In Timein Height-Adjustable Multi-Task Work Tables
FUR-CH-4401,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm
FUR-TA-4647,Furniture,Tables,"Hon Conference Table, Rectangular"
FUR-FU-3954,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting"
TEC-PH-3122,Technology,Phones,Anker Astro 15000mAh USB Portable Charger
FUR-TA-4708,Furniture,Tables,"Hon Training Table, with Bottom Storage"
OFF-AP-4714,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room
FUR-CH-4652,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs
FUR-TA-3777,Furniture,Tables,"Chromcraft Wood Table, Adjustable Height"
OFF-AP-3872,Office Supplies,Appliances,"Cuisinart Stove, Black"
FUR-TA-3761,Furniture,Tables,"Chromcraft Computer Table, Rectangular"
FUR-FU-3922,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame
TEC-PH-5659,Technology,Phones,RCA ViSYS 25423RE1 Corded phone
FUR-TA-5421,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"
OFF-PA-5677,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"
OFF-AR-3408,Office Supplies,Art,Berol Giant Pencil Sharpener
TEC-PH-3382,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S
TEC-MA-5505,Technology,Machines,Okidata MB760 Printer
OFF-AP-4493,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Black"
OFF-PA-4513,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright)
FUR-FU-6356,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black"
TEC-MA-5504,Technology,Machines,Okidata MB491 Multifunction Printer
OFF-BI-4820,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
OFF-AP-3366,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection
TEC-AC-6337,Technology,Accessories,V7 USB Numeric Keypad
FUR-BO-3174,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors"
TEC-MA-4191,Technology,Machines,"Epson Calculator, White"
TEC-PH-3383,Technology,Phones,Belkin iPhone and iPad Lightning Cable
OFF-AR-5308,Office Supplies,Art,Newell 33
OFF-BI-3267,Office Supplies,Binders,Avery Durable Slant Ring Binders
OFF-PA-4882,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size"
FUR-FU-4053,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak"
TEC-PH-3826,Technology,Phones,Clearsounds A400
OFF-AR-5322,Office Supplies,Art,Newell 342
OFF-LA-3191,Office Supplies,Labels,Avery 473
OFF-ST-4073,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black
OFF-PA-6493,Office Supplies,Paper,Xerox 1939
FUR-FU-3830,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene"
OFF-EN-2851,Office Supplies,Envelopes,#10 Self-Seal White Envelopes
FUR-TA-5067,Furniture,Tables,"Lesro Training Table, Adjustable Height"
OFF-EN-3112,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes
FUR-BO-3645,Furniture,Bookcases,Bush Somerset Collection Bookcase
OFF-BI-6211,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets
OFF-PA-6305,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"
OFF-BI-4361,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch
OFF-PA-6463,Office Supplies,Paper,Xerox 1911
OFF-AR-3974,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color"
OFF-BI-4359,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System
TEC-MA-2865,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta"
OFF-PA-6102,Office Supplies,Paper,Standard Line “While You Were Outin Hardbound Telephone Message Book
FUR-FU-4386,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
FUR-FU-6329,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W"
FUR-BO-3651,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled"
OFF-SU-5635,Office Supplies,Supplies,Premier Electric Letter Opener
OFF-PA-6084,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes
OFF-PA-4139,Office Supplies,Paper,Embossed Ink Jet Note Cards
OFF-LA-3213,Office Supplies,Labels,Avery 493
TEC-MA-5547,Technology,Machines,"Panasonic Inkjet, Red"
OFF-LA-3224,Office Supplies,Labels,Avery 502
OFF-ST-6218,Office Supplies,Storage,Super Decoflex Portable Personal File
TEC-MA-3781,Technology,Machines,Cisco 8961 IP Phone Charcoal
OFF-LA-3216,Office Supplies,Labels,Avery 496
FUR-TA-4706,Furniture,Tables,"Hon Training Table, Fully Assembled"
FUR-TA-4392,Furniture,Tables,Global Adaptabilities Conference Tables
OFF-PA-6070,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate"
FUR-FU-3920,Furniture,Furnishings,DAX Solid Wood Frames
FUR-FU-4235,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock"
OFF-AP-4223,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum
